,FA,SampleID,ug
584,C20.3n6,BESFA.23.2.23,26.8
585,C20.3n6,BESFA.23.2.24,<LOD
586,C20.3n6,BESFA.23.2.25,<LOD
587,C20.3n6,BESFA.23.2.26,0.8
588,C20.3n6,BESFA.23.2.27,32.5
589,C20.4n6c,BESFA.23.2.16,0.8
590,C20.4n6c,BESFA.23.2.17,0.6
591,C20.4n6c,BESFA.23.2.18,57.6
592,C20.4n6c,BESFA.23.2.19,1130.1
593,C20.4n6c,BESFA.23.2.2,3.1
594,C20.4n6c,BESFA.23.2.21,2.8
595,C20.4n6c,BESFA.23.2.22,81.7
596,C20.4n6c,BESFA.23.2.23,876.2
597,C20.4n6c,BESFA.23.2.24,2.8
598,C20.4n6c,BESFA.23.2.25,1.6
599,C20.4n6c,BESFA.23.2.26,65.8
600,C20.4n6c,BESFA.23.2.27,759.5
601,C20.5n3,BESFA.23.2.16,4.9
602,C20.5n3,BESFA.23.2.17,5
603,C20.5n3,BESFA.23.2.18,267.5
604,C20.5n3,BESFA.23.2.19,3665.7
605,C20.5n3,BESFA.23.2.2,5.4
606,C20.5n3,BESFA.23.2.21,5.1
607,C20.5n3,BESFA.23.2.22,177
608,C20.5n3,BESFA.23.2.23,1755.8
609,C20.5n3,BESFA.23.2.24,7.7
610,C20.5n3,BESFA.23.2.25,3.8
611,C20.5n3,BESFA.23.2.26,173.7
612,C20.5n3,BESFA.23.2.27,1734.1
613,C22.1n9c,BESFA.23.2.16,<LOD
614,C22.1n9c,BESFA.23.2.17,0.1
615,C22.1n9c,BESFA.23.2.18,5.2
616,C22.1n9c,BESFA.23.2.19,215
617,C22.1n9c,BESFA.23.2.2,<LOD
618,C22.1n9c,BESFA.23.2.21,<LOD
619,C22.1n9c,BESFA.23.2.22,0.5
620,C22.1n9c,BESFA.23.2.23,15
621,C22.1n9c,BESFA.23.2.24,0.1
622,C22.1n9c,BESFA.23.2.25,0.1
623,C22.1n9c,BESFA.23.2.26,2.5
624,C22.1n9c,BESFA.23.2.27,55.8
625,C22.4n6c,BESFA.23.2.16,0.1
626,C22.4n6c,BESFA.23.2.17,0.1
627,C22.4n6c,BESFA.23.2.18,4.2
628,C22.4n6c,BESFA.23.2.19,185.4
629,C22.4n6c,BESFA.23.2.2,0.3
630,C22.4n6c,BESFA.23.2.21,0.2
631,C22.4n6c,BESFA.23.2.22,4.6
632,C22.4n6c,BESFA.23.2.23,117.1
633,C22.4n6c,BESFA.23.2.24,0.4
634,C22.4n6c,BESFA.23.2.25,0.3
635,C22.4n6c,BESFA.23.2.26,8.7
636,C22.4n6c,BESFA.23.2.27,165
637,C22.5n3c,BESFA.23.2.16,0.3
638,C22.5n3c,BESFA.23.2.17,0.3
639,C22.5n3c,BESFA.23.2.18,12.9
640,C22.5n3c,BESFA.23.2.19,341.3
641,C22.5n3c,BESFA.23.2.2,0.5
642,C22.5n3c,BESFA.23.2.21,0.5
643,C22.5n3c,BESFA.23.2.22,8
644,C22.5n3c,BESFA.23.2.23,160
645,C22.5n3c,BESFA.23.2.24,0.7
646,C22.5n3c,BESFA.23.2.25,0.5
647,C22.5n3c,BESFA.23.2.26,10.5
648,C22.5n3c,BESFA.23.2.27,185.8
649,C22.6n3c,BESFA.23.2.16,5.5
650,C22.6n3c,BESFA.23.2.17,5.1
651,C22.6n3c,BESFA.23.2.18,133.8
652,C22.6n3c,BESFA.23.2.19,2170.5
653,C22.6n3c,BESFA.23.2.2,2.9
654,C22.6n3c,BESFA.23.2.21,2.2
655,C22.6n3c,BESFA.23.2.22,47
656,C22.6n3c,BESFA.23.2.23,560.1
657,C22.6n3c,BESFA.23.2.24,4.8
658,C22.6n3c,BESFA.23.2.25,3.5
659,C22.6n3c,BESFA.23.2.26,65.3
660,C22.6n3c,BESFA.23.2.27,738.3
661,TFA_ug,BESFA.23.2.16,17.1
662,TFA_ug,BESFA.23.2.17,15.7
663,TFA_ug,BESFA.23.2.18,1105.4
664,TFA_ug,BESFA.23.2.19,18198.4
665,TFA_ug,BESFA.23.2.2,18.1
666,TFA_ug,BESFA.23.2.21,16.5
667,TFA_ug,BESFA.23.2.22,509.3
668,TFA_ug,BESFA.23.2.23,6669.6
669,TFA_ug,BESFA.23.2.24,23
670,TFA_ug,BESFA.23.2.25,14.4
671,TFA_ug,BESFA.23.2.26,634.4
672,TFA_ug,BESFA.23.2.27,7541.3
673,C10.0,BESFA.23.3.006,<LOD
674,C10.0,BESFA.23.3.016,<LOD
675,C10.0,BESFA.23.3.026,<LOD
676,C10.0,BESFA.23.3.036,<LOD
677,C10.0,BESFA.23.3.046,<LOD
678,C10.0,BESFA.23.3.056,<LOD
679,C10.0,BESFA.23.3.066,<LOD
680,C10.0,BESFA.23.3.076,<LOD
681,C10.0,BESFA.23.3.086,<LOD
682,C10.0,BESFA.23.3.096,<LOD
683,C10.0,BESFA.23.2.18,<LOD
684,C10.0,BESFA.23.2.19,<LOD
685,C10.0,BESFA.23.2.22,<LOD
686,C10.0,BESFA.23.2.23,<LOD
687,C10.0,BESFA.23.2.26,<LOD
688,C10.0,BESFA.23.2.27,<LOD
689,C11.0,BESFA.23.3.006,<LOD
690,C11.0,BESFA.23.3.016,<LOD
691,C11.0,BESFA.23.3.026,<LOD
692,C11.0,BESFA.23.3.036,<LOD
693,C11.0,BESFA.23.3.046,<LOD
694,C11.0,BESFA.23.3.056,<LOD
695,C11.0,BESFA.23.3.066,<LOD
696,C11.0,BESFA.23.3.076,<LOD
697,C11.0,BESFA.23.3.086,<LOD
698,C11.0,BESFA.23.3.096,0.2
699,C11.0,BESFA.23.2.18,0.1
700,C11.0,BESFA.23.2.19,<LOD
701,C11.0,BESFA.23.2.22,<LOD
702,C11.0,BESFA.23.2.23,<LOD
703,C11.0,BESFA.23.2.26,<LOD
704,C11.0,BESFA.23.2.27,<LOD
705,C12.0,BESFA.23.3.006,27.9
706,C12.0,BESFA.23.3.016,8.3
707,C12.0,BESFA.23.3.026,5.2
708,C12.0,BESFA.23.3.036,14.4
709,C12.0,BESFA.23.3.046,16
710,C12.0,BESFA.23.3.056,11.7
711,C12.0,BESFA.23.3.066,27.2
712,C12.0,BESFA.23.3.076,11.4
713,C12.0,BESFA.23.3.086,3
714,C12.0,BESFA.23.3.096,188.5
715,C12.0,BESFA.23.2.18,2
716,C12.0,BESFA.23.2.19,42.7
717,C12.0,BESFA.23.2.22,<LOD
718,C12.0,BESFA.23.2.23,<LOD
719,C12.0,BESFA.23.2.26,<LOD
720,C12.0,BESFA.23.2.27,7.8
721,C12.1n7c,BESFA.23.3.006,<LOD
722,C12.1n7c,BESFA.23.3.016,9
723,C12.1n7c,BESFA.23.3.026,<LOD
724,C12.1n7c,BESFA.23.3.036,<LOD
725,C12.1n7c,BESFA.23.3.046,<LOD
726,C12.1n7c,BESFA.23.3.056,<LOD
727,C12.1n7c,BESFA.23.3.066,<LOD
728,C12.1n7c,BESFA.23.3.076,<LOD
729,C12.1n7c,BESFA.23.3.086,<LOD
730,C12.1n7c,BESFA.23.3.096,41.6
731,C12.1n7c,BESFA.23.2.18,<LOD
732,C12.1n7c,BESFA.23.2.19,<LOD
733,C12.1n7c,BESFA.23.2.22,<LOD
734,C12.1n7c,BESFA.23.2.23,<LOD
735,C12.1n7c,BESFA.23.2.26,<LOD
736,C12.1n7c,BESFA.23.2.27,<LOD
737,C13.0,BESFA.23.3.006,3
738,C13.0,BESFA.23.3.016,<LOD
739,C13.0,BESFA.23.3.026,4.4
740,C13.0,BESFA.23.3.036,<LOD
741,C13.0,BESFA.23.3.046,<LOD
742,C13.0,BESFA.23.3.056,<LOD
743,C13.0,BESFA.23.3.066,<LOD
744,C13.0,BESFA.23.3.076,<LOD
745,C13.0,BESFA.23.3.086,<LOD
746,C13.0,BESFA.23.3.096,36.6
747,C13.0,BESFA.23.2.18,1
748,C13.0,BESFA.23.2.19,<LOD
749,C13.0,BESFA.23.2.22,<LOD
750,C13.0,BESFA.23.2.23,<LOD
751,C13.0,BESFA.23.2.26,<LOD
752,C13.0,BESFA.23.2.27,<LOD
753,C14.0,BESFA.23.3.006,534.2
754,C14.0,BESFA.23.3.016,214.6
755,C14.0,BESFA.23.3.026,89.1
756,C14.0,BESFA.23.3.036,237.6
757,C14.0,BESFA.23.3.046,358.4
758,C14.0,BESFA.23.3.056,186.4
759,C14.0,BESFA.23.3.066,506
760,C14.0,BESFA.23.3.076,377.6
761,C14.0,BESFA.23.3.086,61.6
762,C14.0,BESFA.23.3.096,1282.9
763,C14.0,BESFA.23.2.18,36
764,C14.0,BESFA.23.2.19,749
765,C14.0,BESFA.23.2.22,8
766,C14.0,BESFA.23.2.23,126.2
767,C14.0,BESFA.23.2.26,1503
768,C14.0,BESFA.23.2.27,125.2
769,C14.1n5c,BESFA.23.3.006,47.8
770,C14.1n5c,BESFA.23.3.016,<LOD
771,C14.1n5c,BESFA.23.3.026,<LOD
772,C14.1n5c,BESFA.23.3.036,<LOD
773,C14.1n5c,BESFA.23.3.046,<LOD
774,C14.1n5c,BESFA.23.3.056,<LOD
775,C14.1n5c,BESFA.23.3.066,<LOD
776,C14.1n5c,BESFA.23.3.076,<LOD
777,C14.1n5c,BESFA.23.3.086,<LOD
778,C14.1n5c,BESFA.23.3.096,136.8
779,C14.1n5c,BESFA.23.2.18,<LOD
780,C14.1n5c,BESFA.23.2.19,51.6
781,C14.1n5c,BESFA.23.2.22,1926
782,C14.1n5c,BESFA.23.2.23,0
783,C14.1n5c,BESFA.23.2.26,0.1
784,C14.1n5c,BESFA.23.2.27,17.2
785,C15.0,BESFA.23.3.006,115.7
786,C15.0,BESFA.23.3.016,118.2
787,C15.0,BESFA.23.3.026,31.4
788,C15.0,BESFA.23.3.036,112.3
789,C15.0,BESFA.23.3.046,144.6
790,C15.0,BESFA.23.3.056,114.7
791,C15.0,BESFA.23.3.066,204.9
792,C15.0,BESFA.23.3.076,98.4
793,C15.0,BESFA.23.3.086,39.1
794,C15.0,BESFA.23.3.096,370.4
795,C15.0,BESFA.23.2.18,8.8
796,C15.0,BESFA.23.2.19,177.4
797,C15.0,BESFA.23.2.22,3.9
798,C15.0,BESFA.23.2.23,59.3
799,C15.0,BESFA.23.2.26,5.4
800,C15.0,BESFA.23.2.27,62.6
801,C16.0,BESFA.23.3.006,2239.3
802,C16.0,BESFA.23.3.016,1692.2
803,C16.0,BESFA.23.3.026,408.4
804,C16.0,BESFA.23.3.036,2254.3
805,C16.0,BESFA.23.3.046,2585.5
806,C16.0,BESFA.23.3.056,1654.9
807,C16.0,BESFA.23.3.066,3554.7
808,C16.0,BESFA.23.3.076,1782.4
809,C16.0,BESFA.23.3.086,613.3
810,C16.0,BESFA.23.3.096,7710.9
811,C16.0,BESFA.23.2.18,112
812,C16.0,BESFA.23.2.19,2669.9
813,C16.0,BESFA.23.2.22,30.4
814,C16.0,BESFA.23.2.23,482.6
815,C16.0,BESFA.23.2.26,60.1
816,C16.0,BESFA.23.2.27,931.2
817,C16.1n7c,BESFA.23.3.006,1112.1
818,C16.1n7c,BESFA.23.3.016,615
819,C16.1n7c,BESFA.23.3.026,112.7
820,C16.1n7c,BESFA.23.3.036,1027
821,C16.1n7c,BESFA.23.3.046,1011.8
822,C16.1n7c,BESFA.23.3.056,633.1
823,C16.1n7c,BESFA.23.3.066,1459
824,C16.1n7c,BESFA.23.3.076,559.8
825,C16.1n7c,BESFA.23.3.086,166.4
826,C16.1n7c,BESFA.23.3.096,4172.7
827,C16.1n7c,BESFA.23.2.18,53.7
828,C16.1n7c,BESFA.23.2.19,1288.3
829,C16.1n7c,BESFA.23.2.22,17.6
830,C16.1n7c,BESFA.23.2.23,200.2
831,C16.1n7c,BESFA.23.2.26,20.3
832,C16.1n7c,BESFA.23.2.27,258.8
833,C16.2n4,BESFA.23.3.006,32.6
834,C16.2n4,BESFA.23.3.016,<LOD
835,C16.2n4,BESFA.23.3.026,<LOD
836,C16.2n4,BESFA.23.3.036,<LOD
837,C16.2n4,BESFA.23.3.046,<LOD
838,C16.2n4,BESFA.23.3.056,<LOD
839,C16.2n4,BESFA.23.3.066,38.3
840,C16.2n4,BESFA.23.3.076,<LOD
841,C16.2n4,BESFA.23.3.086,<LOD
842,C16.2n4,BESFA.23.3.096,102.2
843,C16.2n4,BESFA.23.2.18,<LOD
844,C16.2n4,BESFA.23.2.19,<LOD
845,C16.2n4,BESFA.23.2.22,<LOD
846,C16.2n4,BESFA.23.2.23,<LOD
847,C16.2n4,BESFA.23.2.26,<LOD
848,C16.2n4,BESFA.23.2.27,<LOD
849,C17.0,BESFA.23.3.006,118
850,C17.0,BESFA.23.3.016,137.3
851,C17.0,BESFA.23.3.026,86.6
852,C17.0,BESFA.23.3.036,67.1
853,C17.0,BESFA.23.3.046,234.4
854,C17.0,BESFA.23.3.056,137.7
855,C17.0,BESFA.23.3.066,176.2
856,C17.0,BESFA.23.3.076,92.7
857,C17.0,BESFA.23.3.086,88.3
858,C17.0,BESFA.23.3.096,430.2
859,C17.0,BESFA.23.2.18,8.1
860,C17.0,BESFA.23.2.19,174.4
861,C17.0,BESFA.23.2.22,9.2
862,C17.0,BESFA.23.2.23,123.8
863,C17.0,BESFA.23.2.26,9.2
864,C17.0,BESFA.23.2.27,146
865,C17.1n7c,BESFA.23.3.006,80.4
866,C17.1n7c,BESFA.23.3.016,83.9
867,C17.1n7c,BESFA.23.3.026,27.1
868,C17.1n7c,BESFA.23.3.036,141
869,C17.1n7c,BESFA.23.3.046,106.2
870,C17.1n7c,BESFA.23.3.056,101.3
871,C17.1n7c,BESFA.23.3.066,132.5
872,C17.1n7c,BESFA.23.3.076,<LOD
873,C17.1n7c,BESFA.23.3.086,26.1
874,C17.1n7c,BESFA.23.3.096,290.6
875,C17.1n7c,BESFA.23.2.18,<LOD
876,C17.1n7c,BESFA.23.2.19,<LOD
877,C17.1n7c,BESFA.23.2.22,<LOD
878,C17.1n7c,BESFA.23.2.23,<LOD
879,C17.1n7c,BESFA.23.2.26,<LOD
880,C17.1n7c,BESFA.23.2.27,<LOD
881,C16.4n3,BESFA.23.3.006,38.5
882,C16.4n3,BESFA.23.3.016,<LOD
883,C16.4n3,BESFA.23.3.026,<LOD
884,C16.4n3,BESFA.23.3.036,<LOD
885,C16.4n3,BESFA.23.3.046,19.4
886,C16.4n3,BESFA.23.3.056,<LOD
887,C16.4n3,BESFA.23.3.066,<LOD
888,C16.4n3,BESFA.23.3.076,<LOD
889,C16.4n3,BESFA.23.3.086,<LOD
890,C16.4n3,BESFA.23.3.096,124.3
891,C16.4n3,BESFA.23.2.18,<LOD
892,C16.4n3,BESFA.23.2.19,66.5
893,C16.4n3,BESFA.23.2.22,<LOD
894,C16.4n3,BESFA.23.2.23,<LOD
895,C16.4n3,BESFA.23.2.26,<LOD
896,C16.4n3,BESFA.23.2.27,<LOD
897,C16.4n1,BESFA.23.3.006,114.3
898,C16.4n1,BESFA.23.3.016,<LOD
899,C16.4n1,BESFA.23.3.026,<LOD
900,C16.4n1,BESFA.23.3.036,36.2
901,C16.4n1,BESFA.23.3.046,43.6
902,C16.4n1,BESFA.23.3.056,37.2
903,C16.4n1,BESFA.23.3.066,116.4
904,C16.4n1,BESFA.23.3.076,46
905,C16.4n1,BESFA.23.3.086,<LOD
906,C16.4n1,BESFA.23.3.096,414.7
907,C16.4n1,BESFA.23.2.18,7.4
908,C16.4n1,BESFA.23.2.19,164
909,C16.4n1,BESFA.23.2.22,2.2
910,C16.4n1,BESFA.23.2.23,<LOD
911,C16.4n1,BESFA.23.2.26,<LOD
912,C16.4n1,BESFA.23.2.27,<LOD
913,C18.0,BESFA.23.3.006,329.5
914,C18.0,BESFA.23.3.016,398.4
915,C18.0,BESFA.23.3.026,142.1
916,C18.0,BESFA.23.3.036,351.1
917,C18.0,BESFA.23.3.046,647.8
918,C18.0,BESFA.23.3.056,401.9
919,C18.0,BESFA.23.3.066,675.9
920,C18.0,BESFA.23.3.076,338.2
921,C18.0,BESFA.23.3.086,192.1
922,C18.0,BESFA.23.3.096,1527.9
923,C18.0,BESFA.23.2.18,11.4
924,C18.0,BESFA.23.2.19,367.2
925,C18.0,BESFA.23.2.22,11.7
926,C18.0,BESFA.23.2.23,171.7
927,C18.0,BESFA.23.2.26,13
928,C18.0,BESFA.23.2.27,240.8
929,C18.1n9c,BESFA.23.3.006,908
930,C18.1n9c,BESFA.23.3.016,907.8
931,C18.1n9c,BESFA.23.3.026,230.8
932,C18.1n9c,BESFA.23.3.036,1412.9
933,C18.1n9c,BESFA.23.3.046,917.9
934,C18.1n9c,BESFA.23.3.056,614.2
935,C18.1n9c,BESFA.23.3.066,1686.5
936,C18.1n9c,BESFA.23.3.076,900.5
937,C18.1n9c,BESFA.23.3.086,230.4
938,C18.1n9c,BESFA.23.3.096,2721.2
939,C18.1n9c,BESFA.23.2.18,50
940,C18.1n9c,BESFA.23.2.19,1268.7
941,C18.1n9c,BESFA.23.2.22,20.9
942,C18.1n9c,BESFA.23.2.23,317.9
943,C18.1n9c,BESFA.23.2.26,30.3
944,C18.1n9c,BESFA.23.2.27,435.7
945,C18.1n7c,BESFA.23.3.006,341.5
946,C18.1n7c,BESFA.23.3.016,207.9
947,C18.1n7c,BESFA.23.3.026,95.5
948,C18.1n7c,BESFA.23.3.036,403.6
949,C18.1n7c,BESFA.23.3.046,287.6
950,C18.1n7c,BESFA.23.3.056,203.1
951,C18.1n7c,BESFA.23.3.066,513.5
952,C18.1n7c,BESFA.23.3.076,202.8
953,C18.1n7c,BESFA.23.3.086,88.3
954,C18.1n7c,BESFA.23.3.096,793.3
955,C18.1n7c,BESFA.23.2.18,21.3
956,C18.1n7c,BESFA.23.2.19,488.9
957,C18.1n7c,BESFA.23.2.22,12.8
958,C18.1n7c,BESFA.23.2.23,168.1
959,C18.1n7c,BESFA.23.2.26,14.6
960,C18.1n7c,BESFA.23.2.27,180.7
961,C18.2n6c,BESFA.23.3.006,187.6
962,C18.2n6c,BESFA.23.3.016,179.4
963,C18.2n6c,BESFA.23.3.026,68.5
964,C18.2n6c,BESFA.23.3.036,102.2
965,C18.2n6c,BESFA.23.3.046,293.8
966,C18.2n6c,BESFA.23.3.056,73.5
967,C18.2n6c,BESFA.23.3.066,196.1
968,C18.2n6c,BESFA.23.3.076,164.8
969,C18.2n6c,BESFA.23.3.086,44.3
970,C18.2n6c,BESFA.23.3.096,435
971,C18.2n6c,BESFA.23.2.18,15.9
972,C18.2n6c,BESFA.23.2.19,326.3
973,C18.2n6c,BESFA.23.2.22,7.4
974,C18.2n6c,BESFA.23.2.23,97.2
975,C18.2n6c,BESFA.23.2.26,7.9
976,C18.2n6c,BESFA.23.2.27,104.2
977,C18.3n3c,BESFA.23.3.006,138.5
978,C18.3n3c,BESFA.23.3.016,134.8
979,C18.3n3c,BESFA.23.3.026,38.3
980,C18.3n3c,BESFA.23.3.036,65.9
981,C18.3n3c,BESFA.23.3.046,265.7
982,C18.3n3c,BESFA.23.3.056,59.8
983,C18.3n3c,BESFA.23.3.066,245.8
984,C18.3n3c,BESFA.23.3.076,139.2
985,C18.3n3c,BESFA.23.3.086,27
986,C18.3n3c,BESFA.23.3.096,376.4
987,C18.3n3c,BESFA.23.2.18,8.9
988,C18.3n3c,BESFA.23.2.19,181.8
989,C18.3n3c,BESFA.23.2.22,5.5
990,C18.3n3c,BESFA.23.2.23,63.2
991,C18.3n3c,BESFA.23.2.26,4.7
992,C18.3n3c,BESFA.23.2.27,71.9
993,C18.4n3,BESFA.23.3.006,350
994,C18.4n3,BESFA.23.3.016,133.3
995,C18.4n3,BESFA.23.3.026,18.4
996,C18.4n3,BESFA.23.3.036,197.7
997,C18.4n3,BESFA.23.3.046,158.7
998,C18.4n3,BESFA.23.3.056,91
999,C18.4n3,BESFA.23.3.066,240.8
1000,C18.4n3,BESFA.23.3.076,328.9
1001,C18.4n3,BESFA.23.3.086,23.9
1002,C18.4n3,BESFA.23.3.096,863.8
1003,C18.4n3,BESFA.23.2.18,22.3
1004,C18.4n3,BESFA.23.2.19,403.4
1005,C18.4n3,BESFA.23.2.22,<LOD
1006,C18.4n3,BESFA.23.2.23,<LOD
1007,C18.4n3,BESFA.23.2.26,3.5
1008,C18.4n3,BESFA.23.2.27,65.5
1009,C20.0,BESFA.23.3.006,32.3
1010,C20.0,BESFA.23.3.016,27.4
1011,C20.0,BESFA.23.3.026,15.9
1012,C20.0,BESFA.23.3.036,27.8
1013,C20.0,BESFA.23.3.046,31.7
1014,C20.0,BESFA.23.3.056,27.3
1015,C20.0,BESFA.23.3.066,59.9
1016,C20.0,BESFA.23.3.076,28
1017,C20.0,BESFA.23.3.086,11.9
1018,C20.0,BESFA.23.3.096,94
1019,C20.0,BESFA.23.2.18,1.3
1020,C20.0,BESFA.23.2.19,37.9
1021,C20.0,BESFA.23.2.22,<LOD
1022,C20.0,BESFA.23.2.23,18
1023,C20.0,BESFA.23.2.26,<LOD
1024,C20.0,BESFA.23.2.27,18.7
1025,C20.1n9c,BESFA.23.3.006,903.4
1026,C20.1n9c,BESFA.23.3.016,894.8
1027,C20.1n9c,BESFA.23.3.026,139.6
1028,C20.1n9c,BESFA.23.3.036,419.1
1029,C20.1n9c,BESFA.23.3.046,1752.8
1030,C20.1n9c,BESFA.23.3.056,802.8
1031,C20.1n9c,BESFA.23.3.066,1029.4
1032,C20.1n9c,BESFA.23.3.076,578.8
1033,C20.1n9c,BESFA.23.3.086,188.4
1034,C20.1n9c,BESFA.23.3.096,1748.2
1035,C20.1n9c,BESFA.23.2.18,51.4
1036,C20.1n9c,BESFA.23.2.19,1371.3
1037,C20.1n9c,BESFA.23.2.22,11.1
1038,C20.1n9c,BESFA.23.2.23,297
1039,C20.1n9c,BESFA.23.2.26,14
1040,C20.1n9c,BESFA.23.2.27,346.9
1041,C20.2n6c,BESFA.23.3.006,327.9
1042,C20.2n6c,BESFA.23.3.016,380.2
1043,C20.2n6c,BESFA.23.3.026,141.7
1044,C20.2n6c,BESFA.23.3.036,150.6
1045,C20.2n6c,BESFA.23.3.046,744.9
1046,C20.2n6c,BESFA.23.3.056,427.2
1047,C20.2n6c,BESFA.23.3.066,674.5
1048,C20.2n6c,BESFA.23.3.076,188.8
1049,C20.2n6c,BESFA.23.3.086,93.7
1050,C20.2n6c,BESFA.23.3.096,824
1051,C20.2n6c,BESFA.23.2.18,21.4
1052,C20.2n6c,BESFA.23.2.19,567
1053,C20.2n6c,BESFA.23.2.22,11.3
1054,C20.2n6c,BESFA.23.2.23,213.7
1055,C20.2n6c,BESFA.23.2.26,26
1056,C20.2n6c,BESFA.23.2.27,322.3
1057,C20.3n6,BESFA.23.3.006,<LOD
1058,C20.3n6,BESFA.23.3.016,18.9
1059,C20.3n6,BESFA.23.3.026,<LOD
1060,C20.3n6,BESFA.23.3.036,<LOD
1061,C20.3n6,BESFA.23.3.046,<LOD
1062,C20.3n6,BESFA.23.3.056,<LOD
1063,C20.3n6,BESFA.23.3.066,52
1064,C20.3n6,BESFA.23.3.076,<LOD
1065,C20.3n6,BESFA.23.3.086,6.1
1066,C20.3n6,BESFA.23.3.096,<LOD
1067,C20.3n6,BESFA.23.2.18,<LOD
1068,C20.3n6,BESFA.23.2.19,68.8
1069,C20.3n6,BESFA.23.2.22,<LOD
1070,C20.3n6,BESFA.23.2.23,<LOD
1071,C20.3n6,BESFA.23.2.26,<LOD
1072,C20.3n6,BESFA.23.2.27,37.2
1073,C20.4n6c,BESFA.23.3.006,552.7
1074,C20.4n6c,BESFA.23.3.016,844.8
1075,C20.4n6c,BESFA.23.3.026,458.1
1076,C20.4n6c,BESFA.23.3.036,527
1077,C20.4n6c,BESFA.23.3.046,1057.9
1078,C20.4n6c,BESFA.23.3.056,392.7
1079,C20.4n6c,BESFA.23.3.066,1173.2
1080,C20.4n6c,BESFA.23.3.076,491.3
1081,C20.4n6c,BESFA.23.3.086,350.7
1082,C20.4n6c,BESFA.23.3.096,1615.6
1083,C20.4n6c,BESFA.23.2.18,41.7
1084,C20.4n6c,BESFA.23.2.19,1047.7
1085,C20.4n6c,BESFA.23.2.22,50.4
1086,C20.4n6c,BESFA.23.2.23,719.8
1087,C20.4n6c,BESFA.23.2.26,45.5
1088,C20.4n6c,BESFA.23.2.27,633.8
1089,C20.5n3,BESFA.23.3.006,3798.1
1090,C20.5n3,BESFA.23.3.016,2776.6
1091,C20.5n3,BESFA.23.3.026,876.3
1092,C20.5n3,BESFA.23.3.036,3178.5
1093,C20.5n3,BESFA.23.3.046,3814.2
1094,C20.5n3,BESFA.23.3.056,2583.8
1095,C20.5n3,BESFA.23.3.066,6361.8
1096,C20.5n3,BESFA.23.3.076,2121.8
1097,C20.5n3,BESFA.23.3.086,1403.8
1098,C20.5n3,BESFA.23.3.096,11066.3
1099,C20.5n3,BESFA.23.2.18,169.1
1100,C20.5n3,BESFA.23.2.19,4097.2
1101,C20.5n3,BESFA.23.2.22,102.4
1102,C20.5n3,BESFA.23.2.23,1530.2
1103,C20.5n3,BESFA.23.2.26,105.5
1104,C20.5n3,BESFA.23.2.27,1755.5
1105,C22.0,BESFA.23.3.006,28.1
1106,C22.0,BESFA.23.3.016,21.6
1107,C22.0,BESFA.23.3.026,26.2
1108,C22.0,BESFA.23.3.036,25.3
1109,C22.0,BESFA.23.3.046,20.5
1110,C22.0,BESFA.23.3.056,24.6
1111,C22.0,BESFA.23.3.066,58
1112,C22.0,BESFA.23.3.076,14.9
1113,C22.0,BESFA.23.3.086,15.6
1114,C22.0,BESFA.23.3.096,88.4
1115,C22.0,BESFA.23.2.18,5.1
1116,C22.0,BESFA.23.2.19,74.3
1117,C22.0,BESFA.23.2.22,2.9
1118,C22.0,BESFA.23.2.23,34.1
1119,C22.0,BESFA.23.2.26,4
1120,C22.0,BESFA.23.2.27,31.4
1121,C22.1n9c,BESFA.23.3.006,192.1
1122,C22.1n9c,BESFA.23.3.016,76.9
1123,C22.1n9c,BESFA.23.3.026,<LOD
1124,C22.1n9c,BESFA.23.3.036,<LOD
1125,C22.1n9c,BESFA.23.3.046,137.4
1126,C22.1n9c,BESFA.23.3.056,113.5
1127,C22.1n9c,BESFA.23.3.066,<LOD
1128,C22.1n9c,BESFA.23.3.076,298.3
1129,C22.1n9c,BESFA.23.3.086,21.6
1130,C22.1n9c,BESFA.23.3.096,366.9
1131,C22.1n9c,BESFA.23.2.18,<LOD
1132,C22.1n9c,BESFA.23.2.19,<LOD
1133,C22.1n9c,BESFA.23.2.22,<LOD
1134,C22.1n9c,BESFA.23.2.23,<LOD
1135,C22.1n9c,BESFA.23.2.26,<LOD
1136,C22.1n9c,BESFA.23.2.27,<LOD
1137,C22.4n6c,BESFA.23.3.006,191.8
1138,C22.4n6c,BESFA.23.3.016,66.2
1139,C22.4n6c,BESFA.23.3.026,35.7
1140,C22.4n6c,BESFA.23.3.036,<LOD
1141,C22.4n6c,BESFA.23.3.046,429
1142,C22.4n6c,BESFA.23.3.056,339.4
1143,C22.4n6c,BESFA.23.3.066,461
1144,C22.4n6c,BESFA.23.3.076,91.5
1145,C22.4n6c,BESFA.23.3.086,51.7
1146,C22.4n6c,BESFA.23.3.096,442.9
1147,C22.4n6c,BESFA.23.2.18,<LOD
1148,C22.4n6c,BESFA.23.2.19,119.4
1149,C22.4n6c,BESFA.23.2.22,7.8
1150,C22.4n6c,BESFA.23.2.23,97.3
1151,C22.4n6c,BESFA.23.2.26,8.4
1152,C22.4n6c,BESFA.23.2.27,169.9
1153,C22.5n3c,BESFA.23.3.006,264.7
1154,C22.5n3c,BESFA.23.3.016,277.8
1155,C22.5n3c,BESFA.23.3.026,96.8
1156,C22.5n3c,BESFA.23.3.036,209.1
1157,C22.5n3c,BESFA.23.3.046,444.6
1158,C22.5n3c,BESFA.23.3.056,486.1
